# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 3603 2 2658 61 48398 5 /openedx/staticfiles/templates/learner_dashboard/course_card.05b68c45e119.underscore
DUPTYPE_WITHIN_SAME_TREE -3603 2 2658 61 22191 5 /openedx/staticfiles/templates/learner_dashboard/course_card.underscore
DUPTYPE_FIRST_OCCURRENCE 15604 7 2665 61 44641 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/en/text.3140c200e0d0.js
DUPTYPE_WITHIN_SAME_TREE -15604 8 2665 61 49740 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/en/text.3140c200e0d0.js
DUPTYPE_WITHIN_SAME_TREE -15604 8 2665 61 34949 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/en/text.js
DUPTYPE_WITHIN_SAME_TREE -15604 7 2665 61 29367 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/en/text.js
DUPTYPE_FIRST_OCCURRENCE 8062 4 2667 61 46734 5 /openedx/staticfiles/studio-frontend/src/data/constants/actionTypes.035d2f8ba107.js
DUPTYPE_WITHIN_SAME_TREE -8062 4 2667 61 25187 5 /openedx/staticfiles/studio-frontend/src/data/constants/actionTypes.js
DUPTYPE_FIRST_OCCURRENCE 14400 6 2669 61 45147 5 /openedx/staticfiles/xblock/resources/poll/translations/ar/LC_MESSAGES/textjs.57b3de02dee1.po
DUPTYPE_WITHIN_SAME_TREE -14400 6 2669 61 29495 5 /openedx/staticfiles/xblock/resources/poll/translations/ar/LC_MESSAGES/textjs.po
DUPTYPE_WITHIN_SAME_TREE -14400 7 2669 61 35018 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/ar/LC_MESSAGES/textjs.po
DUPTYPE_WITHIN_SAME_TREE -14400 7 2669 61 49992 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/ar/LC_MESSAGES/textjs.57b3de02dee1.po
DUPTYPE_FIRST_OCCURRENCE 44 1 2670 61 48928 5 /openedx/staticfiles/bundles/ConditionalModule.280b8740355c2283bc1e.f50304c2a197.js
DUPTYPE_WITHIN_SAME_TREE -44 2 2670 61 52315 5 /openedx/staticfiles/studio/bundles/ConditionalModule.280b8740355c2283bc1e.f50304c2a197.js
DUPTYPE_WITHIN_SAME_TREE -44 1 2670 61 17197 5 /openedx/staticfiles/bundles/ConditionalModule.js
DUPTYPE_WITHIN_SAME_TREE -44 2 2670 61 30956 5 /openedx/staticfiles/studio/bundles/ConditionalModule.js
DUPTYPE_WITHIN_SAME_TREE -44 1 2670 61 17282 5 /openedx/staticfiles/bundles/ConditionalModule.280b8740355c2283bc1e.js
DUPTYPE_WITHIN_SAME_TREE -44 2 2670 61 52230 5 /openedx/staticfiles/studio/bundles/ConditionalModule.f50304c2a197.js
DUPTYPE_WITHIN_SAME_TREE -44 2 2670 61 31041 5 /openedx/staticfiles/studio/bundles/ConditionalModule.280b8740355c2283bc1e.js
DUPTYPE_WITHIN_SAME_TREE -44 1 2670 61 48843 5 /openedx/staticfiles/bundles/ConditionalModule.f50304c2a197.js
DUPTYPE_FIRST_OCCURRENCE 6788 4 2678 61 46253 5 /openedx/staticfiles/common/js/discussion/views/thread_response_show_view.9bc205bc7e56.js
DUPTYPE_WITHIN_SAME_TREE -6788 5 2678 61 50712 5 /openedx/staticfiles/studio/common/js/discussion/views/thread_response_show_view.9bc205bc7e56.js
DUPTYPE_WITHIN_SAME_TREE -6788 4 2678 61 17555 5 /openedx/staticfiles/common/js/discussion/views/thread_response_show_view.js
DUPTYPE_WITHIN_SAME_TREE -6788 5 2678 61 31233 5 /openedx/staticfiles/studio/common/js/discussion/views/thread_response_show_view.js
DUPTYPE_FIRST_OCCURRENCE 6228 3 2685 61 52067 5 /openedx/staticfiles/studio/templates/mock/mock-unit-page.d2ecc3a26ad3.underscore
DUPTYPE_WITHIN_SAME_TREE -6228 3 2685 61 33698 5 /openedx/staticfiles/studio/templates/mock/mock-unit-page.underscore
DUPTYPE_FIRST_OCCURRENCE 7393 4 2685 61 46675 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_buttons.a14555de3d65.scss
DUPTYPE_WITHIN_SAME_TREE -7393 4 2685 61 24069 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_buttons.scss
DUPTYPE_FIRST_OCCURRENCE 12210 5 2692 61 46218 5 /openedx/staticfiles/xblock/resources/recommender/static/html/recommenderstudio.68e9fc0627c8.html
DUPTYPE_WITHIN_SAME_TREE -12210 5 2692 61 29986 5 /openedx/staticfiles/xblock/resources/recommender/static/html/recommenderstudio.html
DUPTYPE_WITHIN_SAME_TREE -12210 6 2692 61 34765 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/html/recommenderstudio.html
DUPTYPE_WITHIN_SAME_TREE -12210 6 2692 61 50611 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/html/recommenderstudio.68e9fc0627c8.html
DUPTYPE_FIRST_OCCURRENCE 15820 8 2692 61 44185 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/paste/classes/Plugin.aed7e3c8b4c7.js
DUPTYPE_WITHIN_SAME_TREE -15820 9 2692 61 43872 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/paste/classes/Plugin.aed7e3c8b4c7.js
DUPTYPE_WITHIN_SAME_TREE -15820 9 2692 61 31651 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/paste/classes/Plugin.js
DUPTYPE_WITHIN_SAME_TREE -15820 8 2692 61 18411 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/paste/classes/Plugin.js
DUPTYPE_FIRST_OCCURRENCE 12741 6 2695 61 44737 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/Shortcuts.6680ed15df51.js
DUPTYPE_WITHIN_SAME_TREE -12741 7 2695 61 31541 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/Shortcuts.js
DUPTYPE_WITHIN_SAME_TREE -12741 7 2695 61 49853 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/Shortcuts.6680ed15df51.js
DUPTYPE_WITHIN_SAME_TREE -12741 6 2695 61 18184 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/Shortcuts.js
DUPTYPE_FIRST_OCCURRENCE 10233 5 2695 61 45323 5 /openedx/staticfiles/js/vendor/pdfjs/locale/tn/viewer.d6d90463df35.properties
DUPTYPE_WITHIN_SAME_TREE -10233 5 2695 61 19054 5 /openedx/staticfiles/js/vendor/pdfjs/locale/tn/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10233 6 2695 61 31952 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/tn/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10233 6 2695 61 50150 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/tn/viewer.d6d90463df35.properties
DUPTYPE_FIRST_OCCURRENCE 342 1 2696 61 49510 5 /openedx/staticfiles/css/edx_sga.276bafefbf13.css
DUPTYPE_WITHIN_SAME_TREE -342 1 2696 61 28555 5 /openedx/staticfiles/css/edx_sga.css
DUPTYPE_WITHIN_SAME_TREE -342 6 2696 61 35431 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/css/edx_sga.css
DUPTYPE_WITHIN_SAME_TREE -342 5 2696 61 46247 5 /openedx/staticfiles/xblock/resources/edx_sga/static/css/edx_sga.276bafefbf13.css
DUPTYPE_WITHIN_SAME_TREE -342 2 2696 61 34656 5 /openedx/staticfiles/studio/css/edx_sga.css
DUPTYPE_WITHIN_SAME_TREE -342 2 2696 61 52575 5 /openedx/staticfiles/studio/css/edx_sga.276bafefbf13.css
DUPTYPE_WITHIN_SAME_TREE -342 6 2696 61 50666 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/css/edx_sga.276bafefbf13.css
DUPTYPE_WITHIN_SAME_TREE -342 5 2696 61 30491 5 /openedx/staticfiles/xblock/resources/edx_sga/static/css/edx_sga.css
DUPTYPE_FIRST_OCCURRENCE 5272 3 2698 61 47712 5 /openedx/staticfiles/paragon/src/RadioButtonGroup/README.648b8a93fb26.md
DUPTYPE_WITHIN_SAME_TREE -5272 6 2698 61 44908 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/RadioButtonGroup/README.648b8a93fb26.md
DUPTYPE_WITHIN_SAME_TREE -5272 6 2698 61 45035 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/RadioButtonGroup/README.648b8a93fb26.md
DUPTYPE_WITHIN_SAME_TREE -5272 6 2698 61 24686 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/RadioButtonGroup/README.md
DUPTYPE_WITHIN_SAME_TREE -5272 6 2698 61 25803 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/RadioButtonGroup/README.md
DUPTYPE_WITHIN_SAME_TREE -5272 3 2698 61 23387 5 /openedx/staticfiles/paragon/src/RadioButtonGroup/README.md
DUPTYPE_FIRST_OCCURRENCE 5382 3 2700 61 47824 5 /openedx/staticfiles/rest_framework/docs/js/jquery.json-view.min.b7c2d6981377.js
DUPTYPE_WITHIN_SAME_TREE -5382 3 2700 61 26765 5 /openedx/staticfiles/rest_framework/docs/js/jquery.json-view.min.js
DUPTYPE_FIRST_OCCURRENCE 6494 3 2701 61 47606 5 /openedx/staticfiles/templates/wiki/includes/article_menu.454876812ead.html
DUPTYPE_WITHIN_SAME_TREE -6494 3 2701 61 22596 5 /openedx/staticfiles/templates/wiki/includes/article_menu.html
DUPTYPE_FIRST_OCCURRENCE 14878 7 2702 61 44589 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/tempPolyfills.js.37efbe1bb6b0.html
DUPTYPE_WITHIN_SAME_TREE -14878 7 2702 61 25927 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/tempPolyfills.js.html
DUPTYPE_FIRST_OCCURRENCE 14546 7 2702 61 44586 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/tempPolyfills.js.2875235694b6.html
DUPTYPE_WITHIN_SAME_TREE -14546 7 2702 61 24835 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/tempPolyfills.js.html
DUPTYPE_FIRST_OCCURRENCE 7810 4 2702 61 46642 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/tempPolyfills.js.bc7a903b28e5.html
DUPTYPE_WITHIN_SAME_TREE -7810 4 2702 61 23489 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/tempPolyfills.js.html
DUPTYPE_FIRST_OCCURRENCE 4246 3 2703 61 47775 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/prop-types/package.e67bd03ac456.json
DUPTYPE_WITHIN_SAME_TREE -4246 3 2703 61 25100 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/prop-types/package.json
DUPTYPE_FIRST_OCCURRENCE 10042 5 2703 61 45286 5 /openedx/staticfiles/js/vendor/markitup/skins/simple/style.2b2f0cd51314.css
DUPTYPE_WITHIN_SAME_TREE -10042 5 2703 61 45287 5 /openedx/staticfiles/js/vendor/markitup/skins/simple/style.b633b42c7810.css
DUPTYPE_FIRST_OCCURRENCE 5240 3 2705 61 47664 5 /openedx/staticfiles/paragon/src/InputSelect/InputSelect.stories.b372dedc8daa.jsx
DUPTYPE_WITHIN_SAME_TREE -5240 3 2705 61 23280 5 /openedx/staticfiles/paragon/src/InputSelect/InputSelect.stories.jsx
DUPTYPE_FIRST_OCCURRENCE 14646 7 2706 61 44501 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Checkbox.c29703ef5ec0.js
DUPTYPE_WITHIN_SAME_TREE -14646 7 2706 61 18340 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Checkbox.js
DUPTYPE_WITHIN_SAME_TREE -14646 8 2706 61 31625 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Checkbox.js
DUPTYPE_WITHIN_SAME_TREE -14646 8 2706 61 49623 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Checkbox.c29703ef5ec0.js
DUPTYPE_FIRST_OCCURRENCE 4141 3 2715 61 47294 5 /openedx/staticfiles/css/vendor/html5-input-polyfills/number-polyfill.328c511f484c.css
DUPTYPE_WITHIN_SAME_TREE -4141 4 2715 61 51503 5 /openedx/staticfiles/studio/css/vendor/html5-input-polyfills/number-polyfill.328c511f484c.css
DUPTYPE_WITHIN_SAME_TREE -4141 3 2715 61 20339 5 /openedx/staticfiles/css/vendor/html5-input-polyfills/number-polyfill.css
DUPTYPE_WITHIN_SAME_TREE -4141 4 2715 61 32631 5 /openedx/staticfiles/studio/css/vendor/html5-input-polyfills/number-polyfill.css
DUPTYPE_FIRST_OCCURRENCE 6114 3 2715 61 51990 5 /openedx/staticfiles/studio/js/views/list_item_editor.3842d975bd1d.js
DUPTYPE_WITHIN_SAME_TREE -6114 3 2715 61 33222 5 /openedx/staticfiles/studio/js/views/list_item_editor.js
DUPTYPE_FIRST_OCCURRENCE 3605 2 2718 61 48402 5 /openedx/staticfiles/templates/learner_dashboard/course_enroll.1c99320b1cf1.underscore
DUPTYPE_WITHIN_SAME_TREE -3605 2 2718 61 22195 5 /openedx/staticfiles/templates/learner_dashboard/course_enroll.underscore
DUPTYPE_FIRST_OCCURRENCE 5186 3 2724 61 47700 5 /openedx/staticfiles/paragon/src/Button/index.51572bfc856d.jsx
DUPTYPE_WITHIN_SAME_TREE -5186 3 2724 61 23364 5 /openedx/staticfiles/paragon/src/Button/index.jsx
DUPTYPE_FIRST_OCCURRENCE 12377 6 2724 61 44883 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Button/index.02e9a6e8d26e.jsx
DUPTYPE_WITHIN_SAME_TREE -12377 6 2724 61 45010 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Button/index.02e9a6e8d26e.jsx
DUPTYPE_WITHIN_SAME_TREE -12377 6 2724 61 24634 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Button/index.jsx
DUPTYPE_WITHIN_SAME_TREE -12377 6 2724 61 25751 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Button/index.jsx
DUPTYPE_FIRST_OCCURRENCE 13283 6 2724 61 50113 5 /openedx/staticfiles/studio/js/vendor/markitup/skins/simple/style.2b2f0cd51314.css
DUPTYPE_WITHIN_SAME_TREE -13283 6 2724 61 50114 5 /openedx/staticfiles/studio/js/vendor/markitup/skins/simple/style.6b76c63cfddd.css
DUPTYPE_FIRST_OCCURRENCE 6192 3 2726 61 52051 5 /openedx/staticfiles/studio/templates/mock/mock-bad-javascript-container-xblock.d3c30e916f6a.underscore
DUPTYPE_WITHIN_SAME_TREE -6192 3 2726 61 33682 5 /openedx/staticfiles/studio/templates/mock/mock-bad-javascript-container-xblock.underscore
DUPTYPE_FIRST_OCCURRENCE 14843 7 2727 61 44559 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/table/plugin.dev.f143eed144b2.js
DUPTYPE_WITHIN_SAME_TREE -14843 8 2727 61 49681 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/table/plugin.dev.f143eed144b2.js
DUPTYPE_WITHIN_SAME_TREE -14843 8 2727 61 31738 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/table/plugin.dev.js
DUPTYPE_WITHIN_SAME_TREE -14843 7 2727 61 18565 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/table/plugin.dev.js
DUPTYPE_FIRST_OCCURRENCE 6338 3 2731 61 47555 5 /openedx/staticfiles/support/js/views/enrollment_modal.13e4eac4ad96.js
DUPTYPE_WITHIN_SAME_TREE -6338 3 2731 61 21674 5 /openedx/staticfiles/support/js/views/enrollment_modal.js
DUPTYPE_FIRST_OCCURRENCE 14436 6 2732 61 45164 5 /openedx/staticfiles/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/textjs.27d83337f661.po
DUPTYPE_WITHIN_SAME_TREE -14436 7 2732 61 35047 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/textjs.po
DUPTYPE_WITHIN_SAME_TREE -14436 7 2732 61 50009 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/textjs.27d83337f661.po
DUPTYPE_WITHIN_SAME_TREE -14436 6 2732 61 29547 5 /openedx/staticfiles/xblock/resources/poll/translations/fr_CA/LC_MESSAGES/textjs.po
DUPTYPE_FIRST_OCCURRENCE 4625 3 2734 61 47433 5 /openedx/staticfiles/js/edxnotes/views/note_group.f45da5e1a7f6.js
DUPTYPE_WITHIN_SAME_TREE -4625 3 2734 61 21043 5 /openedx/staticfiles/js/edxnotes/views/note_group.js
DUPTYPE_FIRST_OCCURRENCE 7592 4 2736 61 46946 5 /openedx/staticfiles/js/bower/URIjs/src/URI.fragmentURI.7cd253026f24.js
DUPTYPE_WITHIN_SAME_TREE -7592 9 2736 61 35341 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/URIjs/src/URI.fragmentURI.js
DUPTYPE_WITHIN_SAME_TREE -7592 8 2736 61 30401 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/URIjs/src/URI.fragmentURI.js
DUPTYPE_WITHIN_SAME_TREE -7592 8 2736 61 44395 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/URIjs/src/URI.fragmentURI.7cd253026f24.js
DUPTYPE_WITHIN_SAME_TREE -7592 4 2736 61 28373 5 /openedx/staticfiles/js/bower/URIjs/src/URI.fragmentURI.js
DUPTYPE_WITHIN_SAME_TREE -7592 9 2736 61 43936 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/URIjs/src/URI.fragmentURI.7cd253026f24.js
DUPTYPE_WITHIN_SAME_TREE -7592 5 2736 61 34568 5 /openedx/staticfiles/studio/js/bower/URIjs/src/URI.fragmentURI.js
DUPTYPE_WITHIN_SAME_TREE -7592 5 2736 61 51155 5 /openedx/staticfiles/studio/js/bower/URIjs/src/URI.fragmentURI.7cd253026f24.js
DUPTYPE_FIRST_OCCURRENCE 12563 6 2741 61 44909 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Tabs/index.93a479897d27.jsx
DUPTYPE_WITHIN_SAME_TREE -12563 6 2741 61 24693 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Tabs/index.jsx
DUPTYPE_WITHIN_SAME_TREE -12563 6 2741 61 45036 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Tabs/index.93a479897d27.jsx
DUPTYPE_WITHIN_SAME_TREE -12563 6 2741 61 25810 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/Tabs/index.jsx
DUPTYPE_FIRST_OCCURRENCE 14694 7 2745 61 44476 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/ListBox.51c07f704f66.js
DUPTYPE_WITHIN_SAME_TREE -14694 8 2745 61 31600 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/ListBox.js
DUPTYPE_WITHIN_SAME_TREE -14694 7 2745 61 18315 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/ListBox.js
DUPTYPE_WITHIN_SAME_TREE -14694 8 2745 61 49598 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/ListBox.51c07f704f66.js
DUPTYPE_FIRST_OCCURRENCE 3751 2 2747 61 48321 5 /openedx/staticfiles/templates/support/feature_based_enrollments.837893d04d3e.html
DUPTYPE_WITHIN_SAME_TREE -3751 2 2747 61 22025 5 /openedx/staticfiles/templates/support/feature_based_enrollments.html
DUPTYPE_FIRST_OCCURRENCE 9665 5 2753 61 45539 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/jsonp.854f0768122e.js
DUPTYPE_WITHIN_SAME_TREE -9665 5 2753 61 23794 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/ajax/jsonp.js
DUPTYPE_FIRST_OCCURRENCE 10357 5 2757 61 45526 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/utils/newId.js.d956c0cc46e2.html
DUPTYPE_WITHIN_SAME_TREE -10357 5 2757 61 23584 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/utils/newId.js.html
DUPTYPE_FIRST_OCCURRENCE 14502 6 2758 61 45239 5 /openedx/staticfiles/xblock/resources/recommender/translations/eo/LC_MESSAGES/text.33cf6f86fcac.po
DUPTYPE_WITHIN_SAME_TREE -14502 7 2758 61 34822 5 /openedx/staticfiles/studio/xblock/resources/recommender/translations/eo/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14502 7 2758 61 49956 5 /openedx/staticfiles/studio/xblock/resources/recommender/translations/eo/LC_MESSAGES/text.33cf6f86fcac.po
DUPTYPE_WITHIN_SAME_TREE -14502 6 2758 61 30097 5 /openedx/staticfiles/xblock/resources/recommender/translations/eo/LC_MESSAGES/text.po
DUPTYPE_FIRST_OCCURRENCE 16044 8 2761 61 44352 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/utils/newId.js.b996bc5d46df.html
DUPTYPE_WITHIN_SAME_TREE -16044 8 2761 61 26073 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/utils/newId.js.html
DUPTYPE_FIRST_OCCURRENCE 15812 8 2761 61 44282 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/utils/newId.js.21e390db5d0a.html
DUPTYPE_WITHIN_SAME_TREE -15812 8 2761 61 24995 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/utils/newId.js.html
DUPTYPE_FIRST_OCCURRENCE 7022 4 2765 61 46396 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/NWP-H.b7cce8e1696a.bcmap
DUPTYPE_WITHIN_SAME_TREE -7022 4 2765 61 20032 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/NWP-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7022 5 2765 61 50855 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/NWP-H.b7cce8e1696a.bcmap
DUPTYPE_WITHIN_SAME_TREE -7022 5 2765 61 32403 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/NWP-H.bcmap
DUPTYPE_FIRST_OCCURRENCE 9637 5 2769 61 45621 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/utilities/_flex.6a75ca706305.scss
DUPTYPE_WITHIN_SAME_TREE -9637 5 2769 61 24139 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/utilities/_flex.scss
DUPTYPE_FIRST_OCCURRENCE 5308 3 2774 61 47713 5 /openedx/staticfiles/paragon/src/Tabs/index.de459752fc89.jsx
DUPTYPE_WITHIN_SAME_TREE -5308 3 2774 61 23394 5 /openedx/staticfiles/paragon/src/Tabs/index.jsx
DUPTYPE_FIRST_OCCURRENCE 14819 7 2776 61 44520 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/paste/plugin.dev.f24adb18be97.js
DUPTYPE_WITHIN_SAME_TREE -14819 8 2776 61 31648 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/paste/plugin.dev.js
DUPTYPE_WITHIN_SAME_TREE -14819 7 2776 61 18403 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/paste/plugin.dev.js
DUPTYPE_WITHIN_SAME_TREE -14819 8 2776 61 49642 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/paste/plugin.dev.f24adb18be97.js
DUPTYPE_FIRST_OCCURRENCE 4643 3 2780 61 47430 5 /openedx/staticfiles/js/edxnotes/views/tab_panel.e21b2438e1ca.js
DUPTYPE_WITHIN_SAME_TREE -4643 3 2780 61 21040 5 /openedx/staticfiles/js/edxnotes/views/tab_panel.js
DUPTYPE_FIRST_OCCURRENCE 7006 4 2787 61 46453 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/KSCms-UHC-H.573d3648c770.bcmap
DUPTYPE_WITHIN_SAME_TREE -7006 5 2787 61 32460 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/KSCms-UHC-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7006 4 2787 61 20089 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/KSCms-UHC-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7006 5 2787 61 50912 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/KSCms-UHC-H.573d3648c770.bcmap
DUPTYPE_FIRST_OCCURRENCE 3075 2 2789 61 52451 5 /openedx/staticfiles/studio/templates/add-xblock-component-menu-problem.26b299913839.underscore
DUPTYPE_WITHIN_SAME_TREE -3075 2 2789 61 33553 5 /openedx/staticfiles/studio/templates/add-xblock-component-menu-problem.underscore
DUPTYPE_FIRST_OCCURRENCE 7008 4 2789 61 20172 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/KSCms-UHC-HW-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7008 5 2789 61 32543 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/KSCms-UHC-HW-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -7008 5 2789 61 50995 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/KSCms-UHC-HW-H.d2890889e32e.bcmap
DUPTYPE_WITHIN_SAME_TREE -7008 4 2789 61 46536 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/KSCms-UHC-HW-H.d2890889e32e.bcmap
DUPTYPE_FIRST_OCCURRENCE 15618 7 2792 61 44647 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/fr/text.cc6aa3817564.js
DUPTYPE_WITHIN_SAME_TREE -15618 7 2792 61 29384 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/fr/text.js
DUPTYPE_WITHIN_SAME_TREE -15618 8 2792 61 49746 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/fr/text.cc6aa3817564.js
DUPTYPE_WITHIN_SAME_TREE -15618 8 2792 61 34960 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/fr/text.js
DUPTYPE_FIRST_OCCURRENCE 4461 3 2793 61 47238 5 /openedx/staticfiles/js/capa/jsme/40BAF81124143A595056A9CCA0E9DBBA.cache.e3dd299dc743.png
DUPTYPE_WITHIN_SAME_TREE -4461 3 2793 61 19479 5 /openedx/staticfiles/js/capa/jsme/40BAF81124143A595056A9CCA0E9DBBA.cache.png
DUPTYPE_WITHIN_SAME_TREE -4461 4 2793 61 51447 5 /openedx/staticfiles/studio/js/capa/jsme/40BAF81124143A595056A9CCA0E9DBBA.cache.e3dd299dc743.png
DUPTYPE_WITHIN_SAME_TREE -4461 4 2793 61 32193 5 /openedx/staticfiles/studio/js/capa/jsme/40BAF81124143A595056A9CCA0E9DBBA.cache.png
DUPTYPE_FIRST_OCCURRENCE 11438 5 2799 61 45422 5 /openedx/staticfiles/support/jsx/entitlements/data/actions/entitlement.fd589c3d25bc.js
